,Unnamed: 0,id_tweet,isFavorable,id_politico,text,time,nome_principal,twitter,classe politica,nome_partido,estado,regiao,Id_politico,nome_semacento
9943,9943,274817,-1,168,"Não, o R$ 1 trilhão “economizado” na reforma da previdência NÃO vai para saúde, educação e segurança, como diz o governo da fake news. 
Por acaso o governo Bolsonaro revogou a #EC95? 
O dinheiro da previdência vai beneficiar banqueiros e o mercado privado de previdência!",2019-07-04 01:31:01,ERIKA KOKAY,erikakokay,deputado federal,PT,DISTRITO FEDERAL,CENTRO-OESTE,116,ERIKA KOKAY
9944,9944,274819,-1,168,"Comentaristas da Golpe News só faltam soltar fogos no #J10 com a perspectiva da Câmara acabar com aposentadoria do povo ainda no primeiro semestre. Não com meu voto! Reforma da previdência não vai salvar a economia, nem gerar empregos. https://t.co/Xym8rwrlVS",2019-07-04 01:18:02,ERIKA KOKAY,erikakokay,deputado federal,PT,DISTRITO FEDERAL,CENTRO-OESTE,116,ERIKA KOKAY
9945,9945,274833,1,171,"Superado o “kit” obstrução, ou quase ignorância, estamos prontos para votar o texto principal!!! NOVA PREVIDÊNCIA JÁ!!!! https://t.co/tmMZC2hWlG",2019-07-04 04:29:18,EVAIR VIEIRA DE MELO,evairdemelo,deputado federal,PP,ESPÍRITO SANTO,SUDESTE,118,EVAIR VIEIRA DE MELO
9946,9946,274834,1,171,"Lenga-lenga, lenga-lenga lenga-lenga lenga-lenga lenga-lenga lenga-lenga lenga-lenga lenha lenga-lenga lenga-lenga lenga-lenga!! Está aí na íntegra o discurso da oposição para obstruir a votação da nova previdência!!! VOTAÇÃO JÁ! SIM a NOVA PREVIDÊNCIA!!",2019-07-04 01:26:38,EVAIR VIEIRA DE MELO,evairdemelo,deputado federal,PP,ESPÍRITO SANTO,SUDESTE,118,EVAIR VIEIRA DE MELO
9947,9947,274835,1,171,"Na ausência do titular Dep @jeronimogoergen que por questão de saúde teve que se ausentar, assumi com muita responsabilidade a titularidade na sessão de votação do relatório da NOVA PREVIDÊNCIA na comissão especial . Voto com responsabilidade, meu voto é SIM pela NOVA PREVIDÊNCIA https://t.co/cIWVnaMVB1",2019-07-04 00:35:52,EVAIR VIEIRA DE MELO,evairdemelo,deputado federal,PP,ESPÍRITO SANTO,SUDESTE,118,EVAIR VIEIRA DE MELO
9948,9948,274836,1,171,"Ao lado do presidente da Comissão especial da reforma da previdência Dep @marceloramosam , brilhante trabalho na condução do processo.  Vamos a voto, consolidar nova previdência e fazer o Brasil voltar a crescer. https://t.co/FOiWDb7pX9",2019-07-04 00:31:32,EVAIR VIEIRA DE MELO,evairdemelo,deputado federal,PP,ESPÍRITO SANTO,SUDESTE,118,EVAIR VIEIRA DE MELO
9949,9949,274837,1,171,"Na Comissão da Nova Previdência, quase no momento da votação do relatório, uma oposição desesperada, despreparada, fazem de forma orquestrada e vergonhosa  discursos vazios com objetivo de atrapalhar!!! https://t.co/sYzglOv2xT",2019-07-04 00:28:50,EVAIR VIEIRA DE MELO,evairdemelo,deputado federal,PP,ESPÍRITO SANTO,SUDESTE,118,EVAIR VIEIRA DE MELO
9950,9950,274838,1,171,"Tudo pronto para enfim tentar iniciar  votação do texto da Nova Previdência na Comissão especial ! Lamentável a não inclusão de estados e municípios, erro político dos governadores!  Pimemta no olho dos outros é refresco. https://t.co/R9AhShqoPt",2019-07-03 17:43:24,EVAIR VIEIRA DE MELO,evairdemelo,deputado federal,PP,ESPÍRITO SANTO,SUDESTE,118,EVAIR VIEIRA DE MELO
9951,9951,274841,1,174,"E ela conhece a situação da Previdência do RN, onde a contribuição de 1 servidor financia a aposentadoria de 2. Impossível continuar assim sem falir o Estado. Esse problema não é recente. Vem de décadas. Agora é o momento de ajustar!",2019-07-03 12:59:41,FÁBIO FARIA,fabiofaria5555,deputado federal,PSD,RIO GRANDE DO NORTE,NORDESTE,136,FABIO FARIA
9952,9952,274842,1,174,"Os estados vão ficar de fora da Reforma da Previdência porque alguns poucos governadores querem. @fatimabezerra sequer se dispõe a conversar. Na reunião dos governadores com o presidente da Câmara, Fátima nem apareceu pro debate. Postura lamentável! https://t.co/5cSINzFBjX",2019-07-03 12:59:40,FÁBIO FARIA,fabiofaria5555,deputado federal,PSD,RIO GRANDE DO NORTE,NORDESTE,136,FABIO FARIA
9953,9953,274854,1,185,"Coluna da @bialimaseixas detalhou estudo da Firjan sobre o déficit da previdência nos Estados. Para cobrir o rombo do funcionalismo no Espírito Santo, cada capixaba desembolsa R$ 400 por ano! Utilizamos os mesmos dados para nosso discurso na CFT ontem

https://t.co/ZpjyEQbNxX",2019-07-03 19:57:37,FELIPE RIGONI,rigoni_felipe,deputado federal,PSB,ESPÍRITO SANTO,SUDESTE,125,FELIPE RIGONI
9954,9954,274858,1,185,"Estados e municípios ficaram de fora do relatório final apresentado na Comissão Especial que discute a reforma da Previdência. A situação causa grande preocupação. No Espírito Santo, por exemplo, o déficit previsto para este ano é de R$ 2,4 bilhões .",2019-07-03 13:07:03,FELIPE RIGONI,rigoni_felipe,deputado federal,PSB,ESPÍRITO SANTO,SUDESTE,125,FELIPE RIGONI
9955,9955,274861,-1,187,"Ainda que os deputados aqui queiram exercitar seu ensaio sobre a cegueira, o povo brasileiro está com os olhos bem abertos ao que esse deputados, de forma servil a um governo autoritário, estão fazendo com a Previdência. Tudo na calada da noite!",2019-07-04 02:34:26,FERNANDA MELCHIONNA,fernandapsol,deputado federal,PSOL,RIO GRANDE DO SUL,SUL,127,FERNANDA MELCHIONNA
9956,9956,274863,-1,187,Iniciada a reunião da Comissão Especial q vai apreciar relatório da Reforma da Previdência. Estou substituindo nossa aguerrida companheira @samiabomfim q está doente. Nem emendada nem remendada essa reforma nos representa! É um projeto nefasto de destruição da seguridade social.,2019-07-03 23:45:18,FERNANDA MELCHIONNA,fernandapsol,deputado federal,PSOL,RIO GRANDE DO SUL,SUL,127,FERNANDA MELCHIONNA
9957,9957,274864,-1,187,"A reunião da comissão especial da reforma da previdência retorna às 18h. O governo chamou reunião de crise p/ tentar garantir votos do relatório. Substituirei @samiabomfim, nossa lutadora está doente.Seguimos firmes na batalha p/ derrotar qlquer tentativa de retirada de direitos!",2019-07-03 20:15:40,FERNANDA MELCHIONNA,fernandapsol,deputado federal,PSOL,RIO GRANDE DO SUL,SUL,127,FERNANDA MELCHIONNA
9958,9958,274865,-1,187,Pela manhã diversos movimentos sociais de luta das mulheres operárias e camponesas realizaram um Tribunal das Mulheres em Brasília sobre a reforma da previdência tendo como resultado final a condenação desse projeto nefasto. Nem emendada nem remendada essa reforma nos representa!,2019-07-03 19:42:40,FERNANDA MELCHIONNA,fernandapsol,deputado federal,PSOL,RIO GRANDE DO SUL,SUL,127,FERNANDA MELCHIONNA
9959,9959,274866,-1,187,As mulheres negras são as primeiras a entrar no mercado de trabalho e as últimas a sair. Portanto serão muito prejudicadas com a reforma da previdência dado ainda que a dívida histórica do Brasil com a população negra não foi saldada. #AReformaTeEngana https://t.co/nRMHycKLpG,2019-07-03 19:29:18,FERNANDA MELCHIONNA,fernandapsol,deputado federal,PSOL,RIO GRANDE DO SUL,SUL,127,FERNANDA MELCHIONNA
9960,9960,274869,-1,187,Iniciando nesse momento a apresentação de um pré-relatório da comissão de seguridade social e família sobre os impactos da Reforma da Previdência na vida das mulheres e da classe trabalhadora. Vamos ouvir os relatos dos movimentos sociais que será incorporado no relatório final. https://t.co/D5TPzkYjqi,2019-07-03 19:00:48,FERNANDA MELCHIONNA,fernandapsol,deputado federal,PSOL,RIO GRANDE DO SUL,SUL,127,FERNANDA MELCHIONNA
9961,9961,274893,-1,207,O novo texto da reforma da Previdência mantém retrocessos e retira direitos dos brasileiros. #AReformaTeEngana #quereformaéessa,2019-07-03 14:28:16,GERVÁSIO MAIA,gervasiomaia,deputado federal,PSB,PARAÍBA,NORDESTE,146,GERVASIO MAIA
9962,9962,274899,0,213,"Bastidores da Comissão que discute a Reforma da Previdência.

#reformadaprevidencia #camara #politica https://t.co/NGEqmzJZ5Y",2019-07-03 22:54:13,GIOVANI CHERINI,giovanicherini,deputado federal,PR,RIO GRANDE DO SUL,SUL,149,GIOVANI CHERINI
9963,9963,274903,-1,217,"Como estamos dizendo, Bolsonaro não apresentou até agora uma só política para gerar empregos e engana o povo brasileiro dizendo que a saída é a Reforma da Previdência, que só traz retrocessos aos diretos trabalhistas. https://t.co/l8zi6dFT6Z",2019-07-03 21:45:27,GLEISI HOFFMANN,gleisi,deputado federal,PT,PARANÁ,SUL,154,GLEISI HOFFMANN
9964,9964,274904,-1,217,"Não se engane! O relatório da Previdência continua a retirar os direitos, prejudica os trabalhadores com vínculos mais precários no mercado de trabalho e não ameniza os retrocessos das mudanças no sistema de aposentadorias. #AReformaTeEngana https://t.co/VLm6HO1Wsm",2019-07-03 17:43:17,GLEISI HOFFMANN,gleisi,deputado federal,PT,PARANÁ,SUL,154,GLEISI HOFFMANN
9965,9965,274919,-1,230,"Uma mentira que precisa ser desmascarada: reforma da Previdência não vai gerar emprego. Por Afrânio Silva Jardim

 https://t.co/eJFveKPIkF via @DCM_online",2019-07-04 11:52:39,HELDER SALOMÃO,heldersalomao,deputado federal,PT,ESPÍRITO SANTO,SUDESTE,162,HELDER SALOMAO
9966,9966,274929,-1,230,"Nova proposta, velha tática contra o povo. O novo texto da reforma da Previdência mantém retrocessos e retira direitos dos brasileiros. https://t.co/L86m5l3l2m  #AReformaTeEngana",2019-07-03 14:23:56,HELDER SALOMÃO,heldersalomao,deputado federal,PT,ESPÍRITO SANTO,SUDESTE,162,HELDER SALOMAO
9967,9967,274943,-1,234,"Não é verdade que o projeto de reforma da previdência do governo Bolsonaro busque combater os privilégios. Pelo contrário, representa um confisco de direitos que vai aumentar as desigualdades, dificultar o acesso à aposentadoria e empobrecer a população. #AReformaTeEngana",2019-07-03 17:57:55,HENRIQUE FONTANA,henriquefontana,deputado federal,PT,RIO GRANDE DO SUL,SUL,164,HENRIQUE FONTANA
9968,9968,274945,-1,234,"Uma das mudanças de maior impacto na vida de todos que contribuem para a previdência será a redução do valor das aposentadorias. Nesse link eu explico por que a exigência de 40 anos  vai derrubar o valor dos benefícios. Confira!

https://t.co/plXqTJ3IGQ
#AReformaTeEngana",2019-07-03 16:15:00,HENRIQUE FONTANA,henriquefontana,deputado federal,PT,RIO GRANDE DO SUL,SUL,164,HENRIQUE FONTANA
9969,9969,274946,-1,234,"Hoje, o trabalhador rural é um segurado especial da Previdência por conta das árduas condições de trabalho no campo e, porque, em geral, inicia sua atividade bem mais cedo. A proposta de Bolsonaro põe fim a este benefício.

#AReformaTeEngana https://t.co/3o8RE5yTGs",2019-07-03 16:00:00,HENRIQUE FONTANA,henriquefontana,deputado federal,PT,RIO GRANDE DO SUL,SUL,164,HENRIQUE FONTANA
9970,9970,274947,-1,234,"A imposição da idade mínima igual para todos, independente da idade que começou a trabalhar ou do tipo de atividade que exerce é uma injustiça. Um sistema previdenciário justo é aquele com combina idade e tempo de contribuição.

https://t.co/LwrRm2mtt7
#AReformaTeEngana",2019-07-03 15:45:00,HENRIQUE FONTANA,henriquefontana,deputado federal,PT,RIO GRANDE DO SUL,SUL,164,HENRIQUE FONTANA
9971,9971,274952,-1,234,"Essa reforma da previdência tem 1 concepção geral perversa segundo a qual o trabalhador deverá pagar o suposto déficit da Previdência com + trabalho e menor remuneração. Como 1 mantra, o governo repete que a reforma pretende combater privilégios, mas na verdade #AReformaTeEngana",2019-07-03 14:53:00,HENRIQUE FONTANA,henriquefontana,deputado federal,PT,RIO GRANDE DO SUL,SUL,164,HENRIQUE FONTANA
9972,9972,274963,-1,247,"Reforma da Previdência. O governo quer votar na calada da noite um texto apresentado há poucas horas sem a devida reflexão. Há pressa para agradar os bancos. Se todo o povo soubesse o que se passa, Bolsonaro seria um traidor não somente para os policiais. #AReformaTeEngana",2019-07-04 01:49:58,IVAN VALENTE,ivanvalente,deputado federal,PSOL,SÃO PAULO,SUDESTE,176,IVAN VALENTE
9973,9973,274971,-1,247,"Urgente! Governo quer aprovar na marra a reforma da previdência. Chamaram de última hora uma reunião para às 13h, ignorando novas alterações no RGPS, RPPS e cálculo de benefícios. Eles querem votar ainda hoje, no atropelo, sem debate #AReformaTeEngana",2019-07-03 15:24:07,IVAN VALENTE,ivanvalente,deputado federal,PSOL,SÃO PAULO,SUDESTE,176,IVAN VALENTE
9974,9974,274985,-1,248,O relatório da Previdência “descobre um santo para cobrir o outro”. #AReformaTeEngana,2019-07-03 15:04:07,JANDIRA FEGHALI,jandira_feghali,deputado federal,PCDOB,RIO DE JANEIRO,SUDESTE,177,JANDIRA FEGHALI
9975,9975,274993,-1,248,O relatório da Previdência mantém o fim da aposentadoria por tempo de contribuição. #AReformaTeEngana,2019-07-03 14:56:58,JANDIRA FEGHALI,jandira_feghali,deputado federal,PCDOB,RIO DE JANEIRO,SUDESTE,177,JANDIRA FEGHALI
9976,9976,275005,-1,248,"@cynaramenezes, tuite contra o atropelo da Reforma da Previdência! Use a hashtag #AReformaTeEngana para avisar a população!!!",2019-07-03 14:36:43,JANDIRA FEGHALI,jandira_feghali,deputado federal,PCDOB,RIO DE JANEIRO,SUDESTE,177,JANDIRA FEGHALI
9977,9977,275008,-1,248,"Se não tem emprego, como vai ter superávit da Previdência #AReformaTeEngana",2019-07-03 14:34:26,JANDIRA FEGHALI,jandira_feghali,deputado federal,PCDOB,RIO DE JANEIRO,SUDESTE,177,JANDIRA FEGHALI
9978,9978,275009,-1,248,"Cinco partidos anunciam voto contrário a relatório da reforma da Previdência: iniciativa reúne PT, PDT, PSB, Psol e PCdoB. #AReformaTeEngana",2019-07-03 14:33:59,JANDIRA FEGHALI,jandira_feghali,deputado federal,PCDOB,RIO DE JANEIRO,SUDESTE,177,JANDIRA FEGHALI
9979,9979,275016,-1,248,"Com o relatório da Previdência, o Fundo de Amparo ao Trabalhador, que é usado também para programas de treinamento e financiamentos, não poderá mais auxiliar os trabalhadores que mais precisam se aperfeiçoar para entrar ou permanecer no mercado de trabalho. #AReformaTeEngana",2019-07-03 14:17:07,JANDIRA FEGHALI,jandira_feghali,deputado federal,PCDOB,RIO DE JANEIRO,SUDESTE,177,JANDIRA FEGHALI
9980,9980,275018,-1,248,Previdência de Bolsonaro fará homens trabalharem até os 77 anos.  #AReformaTeEngana,2019-07-03 14:15:52,JANDIRA FEGHALI,jandira_feghali,deputado federal,PCDOB,RIO DE JANEIRO,SUDESTE,177,JANDIRA FEGHALI
9981,9981,275020,-1,248,Retirar recurso do BNDES para Previdência é prejudicar a geração de empregos. #AReformaTeEngana,2019-07-03 14:12:17,JANDIRA FEGHALI,jandira_feghali,deputado federal,PCDOB,RIO DE JANEIRO,SUDESTE,177,JANDIRA FEGHALI
9982,9982,275021,-1,248,É impossível que o Brasil retome o crescimento econômico se a reforma da Previdência for aprovada. #AReformaTeEngana,2019-07-03 14:09:50,JANDIRA FEGHALI,jandira_feghali,deputado federal,PCDOB,RIO DE JANEIRO,SUDESTE,177,JANDIRA FEGHALI
9983,9983,275023,-1,248,"Lobo em pele de cordeiro: relatório da Previdência arrisca a saúde financeira, tanto do FAT como do BNDES, cria novos déficits, e prejudica a geração de empregos no Brasil. https://t.co/w0ZCg8quY3 #AReformaTeEngana",2019-07-03 14:04:21,JANDIRA FEGHALI,jandira_feghali,deputado federal,PCDOB,RIO DE JANEIRO,SUDESTE,177,JANDIRA FEGHALI
9984,9984,275028,0,251,Ruralista vai a Maia para tentar reverter trava a perdão a Funrural na reforma da Previdência - Economia - Estadão https://t.co/kwDXhTaiy0,2019-07-04 08:52:28,JERÔNIMO GOERGEN,jeronimogoergen,deputado federal,PP,RIO GRANDE DO SUL,SUL,180,JERONIMO GOERGEN
9985,9985,275036,1,265,"@eduardomilitao Mentiroso!O governo trabalhou semanas pelas polícias, ofereceu várias propostas. Ontem oferece idade de 52 anos para mulheres, 53 para homens e o pedágio de 100% e SEUS REPRESENTANTES NÃO QUISERAM!Então o POVO pode contribuir com a Previdência e vocês só querem benefícios?!",2019-07-04 11:04:49,JOICE HASSELMANN,joicehasselmann,deputado federal,PSL,SÃO PAULO,SUDESTE,186,JOICE HASSELMANN
9986,9986,275037,1,265,A OPOSIÇÃO TENTA VENCER PELO CANSAÇO. Não vai conseguir! Deputados votam CINCO requerimentos de ADIAMENTO da votação da #novaprevidencia . Cada votação demora pq a oposição faz estardalhaço. A noite será longa...  Pretendemos votar o relatório nesta quinta. https://t.co/YPk6GbSkfU,2019-07-04 03:14:52,JOICE HASSELMANN,joicehasselmann,deputado federal,PSL,SÃO PAULO,SUDESTE,186,JOICE HASSELMANN
9987,9987,275042,1,265,Estamos firme na batalha da comunicação e vamos vencer com a #NovaPrevidência. Espie https://t.co/V9APQq7RYq,2019-07-03 18:06:07,JOICE HASSELMANN,joicehasselmann,deputado federal,PSL,SÃO PAULO,SUDESTE,186,JOICE HASSELMANN
9988,9988,275051,-1,267,"Seguimos na luta contra a Reforma da Previdência. Na madrugada, governo Bolsonaro tenta empurrar um projeto substitutivo cheio de mudanças de redação que não foram lidas pelo relator. A força de Bolsonaro está na grana  que começou a pingar para os deputados do centrão. Vergonha. https://t.co/RLgwNAmUZV",2019-07-04 02:54:29,JORGE SOLLA,depjorgesolla,deputado federal,PT,BAHIA,NORDESTE,188,JORGE SOLLA
9989,9989,275068,-1,269,O tal relatório da PEC da previdência consolida uma ampla desconstitucionalização dos direitos dos trabalhadores do Regime Geral e do Regime próprio,2019-07-04 01:55:14,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
9990,9990,275072,-1,269,"Não aceitamos votar o relatório da comissão da PEC da previdência nas caladas da noite. Isso é um escárnio e compromete o princípio da transparência,  valor fundamental na relação com o povo. O PT entra em obstrução.",2019-07-04 01:49:01,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
9991,9991,275076,-1,269,"Simplesmente um absurdo, relatório apresentado da Reforma da Previdência consegue ser pior que o original, possibilita o aposentado receber MENOS de 1 salário mínimo, caso consiga se aposentar. CRUEL! Levando em conta que não existe mais a valorização do Salário Mínimo.",2019-07-04 01:19:06,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
9992,9992,275093,-1,269,O relatório da Previdência mantém o fim da aposentadoria por tempo de contribuição. https://t.co/rsw2TLLHzj #AReformaTeEngana,2019-07-03 16:25:00,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
9993,9993,275094,-1,269,Previdência de Bolsonaro fará homens trabalharem até os 77 anos.  #AReformaTeEngana,2019-07-03 16:20:00,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
9994,9994,275099,-1,269,"Juntos, 1 milhão de empresários devem mais de R$ 491 bilhões. O valor seria suficiente para sanar o chamado ""déficit"" da Previdência. #AReformaTeEngana https://t.co/wF3BnOIoVI",2019-07-03 15:50:00,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
9995,9995,275100,-1,269,"Se não tem emprego, como vai ter superávit da Previdência? https://t.co/4TZed55ck7 #AReformaTeEngana",2019-07-03 15:45:00,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
9996,9996,275101,-1,269,"Economista Marilane Teixeira alerta que não há mudança possível no relatório da Previdência que seja bom para o trabalhador. Para ela, o texto deve ser reprovado na íntegra: https://t.co/dx5nxddYrx #AReformaTeEngana",2019-07-03 15:45:00,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
9997,9997,275104,-1,269,O relatório da Previdência “descobre um santo para cobrir o outro”. #AReformaTeEngana,2019-07-03 15:30:00,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
9998,9998,275105,-1,269,O novo relatório da PEC da previdência agrava o processo de desconstitucionalizacao dos direitos.  https://t.co/f7JzaCK1Eo,2019-07-03 15:27:26,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
9999,9999,275107,-1,269,Retirar recurso do BNDES para Previdência é prejudicar a geração de empregos. #AReformaTeEngana,2019-07-03 15:20:00,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
10000,10000,275110,-1,269,Estamos na luta para derrotar a Reforma da Previdência de Bolsonaro. O novo relatório piora no que diz respeito aos direitos do povo que tem direito à aposentadoria. #AReformaTeEngana https://t.co/MKJqisA9Yq,2019-07-03 15:10:02,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
10001,10001,275113,-1,269,"O novo relatório apresentado pelo relator da PEC da Previdência, retira mais direitos e foca o peso dela nos mais pobres e nos assalariados do Brasil.",2019-07-03 15:06:02,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
10002,10002,275121,1,271,"Oposição tentando de todas as formas obstruir os trabalhos da comissão especial da previdência, tentando evitar votação do relatório hoje.",2019-07-04 04:23:44,JOSÉ MEDEIROS,josemedeirosmt,deputado federal,PODE,MATO GROSSO,CENTRO-OESTE,195,JOSE MEDEIROS
10003,10003,275154,-1,298,"Para cumprir o cronograma dos sonhos do governo, que prevê a votação da reforma da Previdência até a primeira quinzena de julho, o governo Bolsonaro decidiu entregar cargos à “baciada” para os partidos e políticos do Centrão. #AReformaTeEngana https://t.co/O9Lh8SFFsr",2019-07-03 14:38:42,LEONARDO MONTEIRO,depleomonteiro,deputado federal,PT,MINAS GERAIS,SUDESTE,214,LEONARDO MONTEIRO
10004,10004,275155,-1,298,"Somos contra a Reforma da Previdência pois ela tira da Constituição o direito à seguridade. Estamos em resistência pelo direito  de todos os brasileiros de se aposentar com dignidade, não apenas os mais ricos.  #AReformaTeEngana https://t.co/sMyPXMuD6K",2019-07-03 14:24:55,LEONARDO MONTEIRO,depleomonteiro,deputado federal,PT,MINAS GERAIS,SUDESTE,214,LEONARDO MONTEIRO
10005,10005,275156,-1,298,"Reforma da Previdência não é a saída para a economia. Sem aposentadoria, teremos um aumento da miséria e comércio às moscas. Como isso pode ajudar a economia do país? #AReformaTeEngana",2019-07-03 14:16:35,LEONARDO MONTEIRO,depleomonteiro,deputado federal,PT,MINAS GERAIS,SUDESTE,214,LEONARDO MONTEIRO
10006,10006,275157,-1,298,"Governo não desistiu da capitalização da Previdência e fará projeto ""por fora"" da PEC. è bom ficarmos de olhos abertos! #AReformaTeEngana https://t.co/6Ee06WOO69  #AReformaTeEngana",2019-07-03 14:11:27,LEONARDO MONTEIRO,depleomonteiro,deputado federal,PT,MINAS GERAIS,SUDESTE,214,LEONARDO MONTEIRO
10007,10007,275158,-1,298,É mentira quando dizem que a Reforma da Previdência retira privilégios. Estão colocando a conta nas costas dos mais pobres e mantendo privilégios. #AReformaTeEngana,2019-07-03 14:09:50,LEONARDO MONTEIRO,depleomonteiro,deputado federal,PT,MINAS GERAIS,SUDESTE,214,LEONARDO MONTEIRO
10008,10008,275162,-1,301,Não podemos aprovar esta #reformadaprevidencia nefasta aos trabalhadores. Continuamos aqui resistindo. #EstaReformaTeEngana https://t.co/xYogjGPlKj,2019-07-04 03:09:52,LÍDICE DA MATA,lidicedamata,deputado federal,PSB,BAHIA,NORDESTE,234,LIDICE DA MATA
10009,10009,275164,-1,301,RT @alessandromolon: Nós da Oposição sabemos o impacto que a Reforma da Previdência terá na vida dos brasileiros. O parecer final do relato…,2019-07-04 02:58:00,LÍDICE DA MATA,lidicedamata,deputado federal,PSB,BAHIA,NORDESTE,234,LIDICE DA MATA
10010,10010,275165,-1,301,"RT @alessandromolon: Depois de um dia inteiro de articulações para tentar evitar um texto cruel pra Reforma da Previdência, foi iniciada a…",2019-07-04 02:57:58,LÍDICE DA MATA,lidicedamata,deputado federal,PSB,BAHIA,NORDESTE,234,LIDICE DA MATA
10011,10011,275166,-1,301,RT @alessandromolon: Não faz sentido votarmos o parecer final do relator da Reforma da Previdência na Comissão Especial sem que tenhamos ti…,2019-07-04 02:57:40,LÍDICE DA MATA,lidicedamata,deputado federal,PSB,BAHIA,NORDESTE,234,LIDICE DA MATA
10012,10012,275168,-1,301,RT @Alice_Portugal: O que querem fazer é entregar de bandeja a Previdência Social ao mercado. O novo relatório da reforma da previdência tr…,2019-07-04 02:49:38,LÍDICE DA MATA,lidicedamata,deputado federal,PSB,BAHIA,NORDESTE,234,LIDICE DA MATA
10013,10013,275169,-1,301,RT @Alice_Portugal: Continuamos aqui na tentativa de barrar a votação do novo parecer da reforma da previdência. Querem votar na calada da…,2019-07-04 02:49:34,LÍDICE DA MATA,lidicedamata,deputado federal,PSB,BAHIA,NORDESTE,234,LIDICE DA MATA
10014,10014,275170,-1,301,"Lobo em pele de cordeiro: relatório da #reformadaprevidencia arrisca a saúde financeira, tanto do #FAT como do #BNDES, cria novos déficits e prejudica a geração de empregos no Brasil.  #AReformaTeEngana 

https://t.co/95kMJkUqJW",2019-07-03 20:18:05,LÍDICE DA MATA,lidicedamata,deputado federal,PSB,BAHIA,NORDESTE,234,LIDICE DA MATA
10015,10015,275171,-1,301,Nada de novo: o relatório da #reformadaPrevidência continua a proteger privilegiados e punir trabalhadores. É uma reforma piorada em vários aspectos e continua o projeto do governo para prejudicar a classe trabalhadora e acabar com a aposentadoria. #AReformaTeEngana https://t.co/3cZOmsDuNG,2019-07-03 19:52:35,LÍDICE DA MATA,lidicedamata,deputado federal,PSB,BAHIA,NORDESTE,234,LIDICE DA MATA
10016,10016,275172,-1,301,Não se engane! O relatório da #reformadaprevidencia  continua a retirar os direitos e prejudicar os trabalhadores com vínculos mais precários no mercado de trabalho. E mais: não ameniza os retrocessos das mudanças no sistema de aposentadorias. #AReformaTeEngana https://t.co/fxBx562oLd,2019-07-03 19:31:06,LÍDICE DA MATA,lidicedamata,deputado federal,PSB,BAHIA,NORDESTE,234,LIDICE DA MATA
10017,10017,275173,-1,301,"RT @minorianacamara: Governo não desistiu da capitalização da Previdência e fará projeto ""por fora"" da PEC. è bom ficarmos de olhos abertos…",2019-07-03 18:11:05,LÍDICE DA MATA,lidicedamata,deputado federal,PSB,BAHIA,NORDESTE,234,LIDICE DA MATA
10018,10018,275174,-1,301,"RT @minorianacamara: O dia por aqui já começou agitado,com a análise do novo relatório da reforma da Previdência. Nossos líderes estão dete…",2019-07-03 18:10:58,LÍDICE DA MATA,lidicedamata,deputado federal,PSB,BAHIA,NORDESTE,234,LIDICE DA MATA
10019,10019,275179,-1,301,"RT @recontaai: O WhatsApp, Instagram e Facebook caíram, mas o que a gente realmente gostaria que caísse era essa Reforma da Previdência! #A…",2019-07-03 15:57:13,LÍDICE DA MATA,lidicedamata,deputado federal,PSB,BAHIA,NORDESTE,234,LIDICE DA MATA
10020,10020,275182,-1,301,"Cinco partidos anunciam voto contrário a relatório da reforma da Previdência: iniciativa reúne PT, PDT, PSB, Psol e PCdoB. https://t.co/xn6teqSY04 #AReformaTeEngana",2019-07-03 15:19:37,LÍDICE DA MATA,lidicedamata,deputado federal,PSB,BAHIA,NORDESTE,234,LIDICE DA MATA
